"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_name"
"ENSG00000050555.19",980.057406557772,-1.66056859736432,0.1650915414673,1.49862835397262e-24,2.13501294601649e-23,"LAMC3"
"ENSG00000223485.4",22.3146510072469,2.31919206755642,0.231201643744958,1.52134585093312e-24,2.16667747649683e-23,"LINC01615"
"ENSG00000188403.7",66.1872858027538,2.67697336035036,0.268835838933103,1.54329464082282e-24,2.19722713759755e-23,"IGHV1OR15-9"
"ENSG00000273706.5",15.2395268757705,5.35731709711201,0.54846930388646,1.54459611292252e-24,2.19837046636571e-23,"LHX1"
"ENSG00000132164.10",85.2810698039981,3.59322718941195,0.370368627440352,1.59660331495312e-24,2.27165749718184e-23,"SLC6A11"
"ENSG00000137310.12",1121.8386452196,1.14495303517602,0.114422164522394,1.63798802433364e-24,2.32978838404656e-23,"TCF19"
"ENSG00000189376.12",162.640263686672,1.14374065320144,0.114301651703715,1.6403186412531e-24,2.33235120276437e-23,"C8orf76"
"ENSG00000128294.16",1890.8345899028,-0.73796237406282,0.0730063997096107,1.65192829671142e-24,2.3481018815034e-23,"TPST2"
"ENSG00000144401.14",761.416040698503,0.755203246686567,0.074783799176801,1.72113977564723e-24,2.44569304395852e-23,"METTL21A"
"ENSG00000173372.17",11026.0158543044,-1.5528225067896,0.154780108561574,1.73192356392455e-24,2.46022391735975e-23,"C1QA"
"ENSG00000213070.3",4.84692745022686,3.30788112233773,0.338715800798991,1.7462144015007e-24,2.47972564735968e-23,"HMGB3P6"
"ENSG00000108469.15",1531.27391555709,0.806388821663061,0.0800088887437063,1.76773079000084e-24,2.50947222254803e-23,"RECQL5"
"ENSG00000087085.16",791.379080126497,2.38981662490149,0.238920240129208,1.80439398894361e-24,2.56069516313822e-23,"ACHE"
"ENSG00000135744.8",1046.63001471056,2.68590561754271,0.270299279251565,1.86107447242629e-24,2.64028342731768e-23,"AGT"
"ENSG00000141298.19",1878.13010273158,-0.805747115611565,0.0800020194618118,1.90540320055405e-24,2.70230286067001e-23,"SSH2"
"ENSG00000211937.3",2331.01905263304,2.47525545707759,0.247990602570438,1.90705273963945e-24,2.70377290862351e-23,"IGHV2-5"
"ENSG00000272720.1",63.0945800623902,1.93229681834833,0.192450517782079,1.97955070435742e-24,2.80565690607624e-23,"AL022322.1"
"ENSG00000182173.13",1780.10347565044,0.784333234558659,0.0778570222802594,1.99995860982324e-24,2.83367087707915e-23,"TSEN54"
"ENSG00000147789.15",968.102384178423,0.735329220279148,0.0728904720302772,2.04444001793518e-24,2.89576479997004e-23,"ZNF7"
"ENSG00000253665.1",97.3655193414703,4.33259251152153,0.450598961080361,2.06235080402243e-24,2.92019604857198e-23,"LINC02866"
"ENSG00000279526.1",6.56701854123377,-2.24794105318047,0.224555239734454,2.07222556972932e-24,2.93323662400677e-23,"AC011239.2"
"ENSG00000211663.2",5345.2112794478,2.50120202393204,0.250956398029351,2.09551608678599e-24,2.96525274430124e-23,"IGLV3-19"
"ENSG00000115226.10",582.290635484383,1.89572272170927,0.188964444626786,2.16483561624513e-24,3.06236063264028e-23,"FNDC4"
"ENSG00000211673.2",6933.41868174794,2.39463929406419,0.239860324179538,2.16852609161535e-24,3.06659763779667e-23,"IGLV3-1"
"ENSG00000179058.7",19.992671234956,2.07179686672089,0.206691169431795,2.18960014890511e-24,3.0954068515307e-23,"C9orf50"
"ENSG00000043514.17",1069.21238700216,0.837416910643174,0.0833512419794337,2.19962329282597e-24,3.10858008896748e-23,"TRIT1"
"ENSG00000157181.16",2063.39715773769,0.769858622314084,0.0764695154595756,2.24463925311901e-24,3.17118204796028e-23,"ODR4"
"ENSG00000164418.21",102.013288701586,2.55024486938239,0.25632765503817,2.25323432394698e-24,3.1823056780765e-23,"GRIK2"
"ENSG00000162267.12",85.0811387900025,-1.45818481893343,0.145910682677673,2.26248127390065e-24,3.19434255915288e-23,"ITIH3"
"ENSG00000278196.3",1609.42721151785,2.3795797655685,0.238437671769898,2.3080914127942e-24,3.25769561421164e-23,"IGLV2-8"
"ENSG00000278192.1",28.8148661184813,1.98420433078327,0.197974343703597,2.33302926567646e-24,3.29184010944311e-23,"AL118505.1"
"ENSG00000233396.8",78.3872481901906,1.41678251525778,0.141906484639706,2.36489438035474e-24,3.3357338162554e-23,"LINC01719"
"ENSG00000044090.10",2290.06096766126,0.833820340424762,0.0830438072246891,2.36902228542851e-24,3.34048804166865e-23,"CUL7"
"ENSG00000272908.1",32.9664060843409,-1.35735523216909,0.13605527870891,2.3740474259576e-24,3.34650398902883e-23,"AC006033.2"
"ENSG00000253274.1",38.3985920763801,2.60089802534508,0.261897616970793,2.41526280311012e-24,3.40351426379482e-23,"IGHV1-67"
"ENSG00000092470.12",483.837258600136,1.12467341350467,0.112811683667594,2.41692917603601e-24,3.40477467797574e-23,"WDR76"
"ENSG00000147257.15",1987.52287952519,-2.11769425977867,0.211582686886224,2.44625891060135e-24,3.44499175510517e-23,"GPC3"
"ENSG00000157064.11",860.433592735811,2.66051237788155,0.268369941616414,2.49742812751001e-24,3.51592921864296e-23,"NMNAT2"
"ENSG00000165209.19",1618.84548654805,0.736541601444863,0.0731603698711712,2.51218311755579e-24,3.53557309400233e-23,"STRBP"
"ENSG00000260495.1",17.7361055487129,2.05358451773207,0.20514320903611,2.5332899486851e-24,3.56414098139247e-23,"AC009148.1"
"ENSG00000211933.2",921.466565208738,2.49047807024957,0.250338610048791,2.57189269841478e-24,3.61729819033739e-23,"IGHV6-1"
"ENSG00000196812.5",237.022098714245,0.875870872482583,0.0874453813155468,2.64047803065607e-24,3.71257776532187e-23,"ZSCAN16"
"ENSG00000144791.10",1722.61698096646,-0.975013005896256,0.0976448844697697,2.691549299576e-24,3.78317925291264e-23,"LIMD1"
"ENSG00000084110.11",482.443523752144,2.54824727133,0.256661883519519,2.78553649901207e-24,3.91403817655066e-23,"HAL"
"ENSG00000155016.18",485.030212740404,-0.968092846079164,0.096970794165428,2.79506266823966e-24,3.92617290153015e-23,"CYP2U1"
"ENSG00000255595.5",44.3266325923572,3.99970384529644,0.417376907424586,2.86182430361918e-24,4.01867190575394e-23,"AC007368.1"
"ENSG00000224080.1",20.6000633363734,-1.13816675366954,0.114380040649818,2.88508400804827e-24,4.05004456852275e-23,"UBE2FP1"
"ENSG00000255346.10",59.0069964758689,2.47305462648105,0.24880020932263,2.90007398527953e-24,4.06979202254929e-23,"NOX5"
"ENSG00000198853.12",1125.80844180003,-0.861981230907103,0.0861024795497477,2.9098534788925e-24,4.08221715628217e-23,"RUSC2"
"ENSG00000120254.16",1487.08202257777,0.807255970101698,0.0804925546376594,2.92191658807066e-24,4.09783704133648e-23,"MTHFD1L"
"ENSG00000101412.13",996.031369690315,1.43238950602647,0.143776064972967,2.98850261064906e-24,4.18988825962803e-23,"E2F1"
"ENSG00000207181.1",11.8635686623173,3.65911093288235,0.380214697387345,2.9945683026579e-24,4.19705828170741e-23,"SNORA14B"
"ENSG00000243944.5",9.74919387054743,4.62620485487592,0.48177256263942,2.99946371257158e-24,4.20258405242677e-23,"AC117386.2"
"ENSG00000071462.12",4381.48060738258,0.773361845413118,0.0770668450308606,3.08712977616331e-24,4.32404042671435e-23,"BUD23"
"ENSG00000273650.1",4.94335203893648,-2.16877019471575,0.217305013549391,3.09668923749065e-24,4.33605308565079e-23,"AC100793.4"
"ENSG00000257443.1",17.40921759722,3.01676389189294,0.308065808896015,3.14800467911772e-24,4.40650721618043e-23,"AC068305.2"
"ENSG00000244306.11",63.5123948110117,2.30006078281129,0.230920046181779,3.18963862453928e-24,4.46336899786022e-23,"DUXAP10"
"ENSG00000106344.8",1536.15602226338,0.724759358651732,0.0721525356534289,3.28849944278309e-24,4.60024880820913e-23,"RBM28"
"ENSG00000211679.2",11203.7477779227,2.23406775867703,0.224197458839788,3.34944164395355e-24,4.68401466676788e-23,"IGLC3"
"ENSG00000024422.12",7991.96154605533,-1.27395569988327,0.128253999308003,3.42024544388458e-24,4.7815139712652e-23,"EHD2"
"ENSG00000108582.12",15700.5625408076,1.40580945461216,0.141348147524854,3.42371093838513e-24,4.78484215333818e-23,"CPD"
"ENSG00000239415.1",73.945345627768,1.33325100481978,0.134209182646701,3.54487132907621e-24,4.95260182805082e-23,"AP001469.3"
"ENSG00000005001.10",1289.47628118211,1.62717406224109,0.163223257952343,3.57417585863197e-24,4.99196246347942e-23,"PRSS22"
"ENSG00000231519.1",8.93237868966844,2.60630339363877,0.263530006107535,3.59323999682555e-24,5.01700020702706e-23,"AC007285.1"
"ENSG00000058262.10",19580.9233964913,0.654351372671838,0.065065045531745,3.63480577480758e-24,5.07342969333664e-23,"SEC61A1"
"ENSG00000274414.1",50.1431236593719,1.97564046171604,0.198064115259025,3.78758266133451e-24,5.28500184889217e-23,"AL121772.1"
"ENSG00000164879.7",140.160031063257,-2.06980456504104,0.207632855503217,3.81696017280329e-24,5.32430937197453e-23,"CA3"
"ENSG00000100983.12",2586.06992157218,0.745520692555882,0.0743850273044132,3.84946525401465e-24,5.36795333413924e-23,"GSS"
"ENSG00000168743.13",4348.86339515136,-1.78703905210952,0.179191730665501,3.86812801564844e-24,5.39227314747806e-23,"NPNT"
"ENSG00000136108.15",1204.7077651809,1.08601954711176,0.109403802045194,3.88525372288918e-24,5.41443557521242e-23,"CKAP2"
"ENSG00000144642.22",949.00406617582,-1.49488766262341,0.15032616503946,3.90172925897219e-24,5.43567821937733e-23,"RBMS3"
"ENSG00000115137.12",298.357927484837,-0.731134787003107,0.0729435185160202,4.00440825918441e-24,5.57696353292854e-23,"DNAJC27"
"ENSG00000081087.15",1699.7688627734,-0.801876914193623,0.0801917494248308,4.00904303029191e-24,5.58165596392314e-23,"OSTM1"
"ENSG00000198515.16",90.7286640981289,2.26870752738607,0.228192306886234,4.01143154752645e-24,5.58321903650203e-23,"CNGA1"
"ENSG00000181924.7",2171.11999157261,0.866329630562492,0.0868310315791384,4.03978323463749e-24,5.62090596625098e-23,"COA4"
"ENSG00000132855.5",16.9351381817936,3.76095083380553,0.392872813640846,4.11009059255706e-24,5.71692733415056e-23,"ANGPTL3"
"ENSG00000272954.1",8.39868659060822,2.78949220836877,0.283766019569884,4.12098890197909e-24,5.73027924021411e-23,"AP000553.2"
"ENSG00000244405.8",2520.07065255685,-1.16536456379466,0.117576411991112,4.20433116990678e-24,5.84432508386633e-23,"ETV5"
"ENSG00000197965.12",8380.53761149417,0.635079693116057,0.0632081847998171,4.23469942655463e-24,5.88468454968636e-23,"MPZL1"
"ENSG00000273759.1",35.8509941582012,1.58503969789127,0.159358105277238,4.27968239338362e-24,5.9453213015739e-23,"AL117379.1"
"ENSG00000157680.15",64.1751781716229,2.0309541662895,0.203972572796414,4.40206981822392e-24,6.1134160413225e-23,"DGKI"
"ENSG00000259345.7",64.4096322249656,2.30782160013991,0.232505398124818,4.45586132878724e-24,6.18617172265719e-23,"AC013652.1"
"ENSG00000172987.13",67.2285211597911,-2.33156863850339,0.234988971628478,4.46322426654486e-24,6.1944440756606e-23,"HPSE2"
"ENSG00000260027.5",487.033438092789,2.03311674216303,0.204223198889551,4.4686864586088e-24,6.20007403679957e-23,"HOXB7"
"ENSG00000173486.14",10.747248279425,1.64314465190115,0.165202008938573,4.56227842000684e-24,6.32793755569943e-23,"FKBP2"
"ENSG00000236307.2",8.18402263714387,2.22703665808113,0.224195713017618,4.62460321854479e-24,6.41236636782002e-23,"EEF1E1P1"
"ENSG00000089723.10",164.147593300316,1.20390104643006,0.121593907158565,4.62643940236634e-24,6.41289637712672e-23,"OTUB2"
"ENSG00000174501.14",356.559065832479,2.48742830423313,0.251504905756388,4.63304784600559e-24,6.4200389991759e-23,"ANKRD36C"
"ENSG00000240671.4",233.030398255399,2.59908056705556,0.263448341731403,4.65556486222349e-24,6.44921480458829e-23,"IGKV1-8"
"ENSG00000183929.7",15.196106917756,3.16951104160222,0.326590889621216,4.75668126050955e-24,6.58721947746608e-23,"DUSP5P1"
"ENSG00000124279.12",535.459345594085,0.873234878321299,0.0876872101592066,4.76620771106898e-24,6.59834034877964e-23,"FASTKD3"
"ENSG00000188282.12",73.4596360749066,2.21017266195695,0.222552523766762,4.83934473874148e-24,6.69748912430719e-23,"RUFY4"
"ENSG00000237413.5",34.8055276618377,-2.8468498233983,0.290548311039711,4.84351354268722e-24,6.70115595443241e-23,"MGC27382"
"ENSG00000226413.2",3.37496480923896,-1.60485928897431,0.161526245442975,4.87748993546596e-24,6.74604730585127e-23,"OR8T1P"
"ENSG00000127920.6",2161.36823873497,-1.68828595460397,0.169808593097934,4.94482681522382e-24,6.83703687583314e-23,"GNG11"
"ENSG00000259642.2",123.208943508667,-0.99531840093259,0.100348037618199,5.00229801621936e-24,6.9143327672011e-23,"ST20-AS1"
"ENSG00000070501.12",1341.89674199018,1.13182516298186,0.11437741692057,5.04530868927549e-24,6.97159869542212e-23,"POLB"
"ENSG00000101158.15",3954.55459003742,0.780197534767117,0.0781455914625578,5.0530752269258e-24,6.98014372170424e-23,"NELFCD"
"ENSG00000271275.1",4.89823909615876,4.00784100052675,0.420868191110845,5.10136858544062e-24,7.04244332388198e-23,"AC007326.1"
"ENSG00000275180.1",50.1281840636994,1.75380411692504,0.1763744116196,5.09992976550082e-24,7.04244332388198e-23,"AC048341.2"
"ENSG00000138615.6",933.620988492831,2.38899121751186,0.241342362111057,5.11690701832764e-24,7.06168391293421e-23,"CILP"
"ENSG00000213463.5",1833.00355563392,-0.64363170743564,0.0641946544299119,5.11891218168156e-24,7.06224146379195e-23,"SYNJ2BP"
"ENSG00000182472.9",351.964912636238,1.71763259742896,0.17280269851246,5.18033574781134e-24,7.14474886894042e-23,"CAPN12"
"ENSG00000126895.15",43.4408000943211,-1.93497579352969,0.194612183211966,5.28910248004818e-24,7.29248024656097e-23,"AVPR2"
"ENSG00000152669.9",445.707945077829,2.07071986684552,0.208415074879988,5.31076566854067e-24,7.3200606669476e-23,"CCNO"
"ENSG00000026025.16",21217.4613221325,-1.13946739298222,0.115222742505204,5.33896472092641e-24,7.35662970777573e-23,"VIM"
"ENSG00000275613.2",8.97737370637543,3.10673777417432,0.319927836305647,5.40356372542817e-24,7.44331621603562e-23,"AC243830.1"
"ENSG00000139517.9",1908.63955833523,-0.961788669942335,0.0969658773868308,5.43785385031874e-24,7.48821166956006e-23,"LNX2"
"ENSG00000211959.2",3919.59364639596,2.39089871139769,0.241696781075737,5.44806742141856e-24,7.49993476143909e-23,"IGHV4-39"
"ENSG00000233251.8",84.0477530744552,-1.81409059106284,0.182519632994282,5.46792661836421e-24,7.52492478490453e-23,"AC007743.1"
"ENSG00000217275.2",15.3778472446598,2.7647932732581,0.281911583297114,5.52189872307616e-24,7.59683053583033e-23,"AL031777.1"
"ENSG00000255260.1",1.51644699417385,-2.40885861204109,0.243668514343685,5.62115713179759e-24,7.73097529193004e-23,"KC877392.1"
"ENSG00000224650.2",1762.59728093848,2.26649803553196,0.228758410146812,5.66804246427985e-24,7.79302833453838e-23,"IGHV3-74"
"ENSG00000185100.11",757.732166419819,1.64511755452158,0.165780045924948,5.74097622331329e-24,7.8908456927915e-23,"ADSS1"
"ENSG00000159409.15",83.3541289192892,3.26091534019957,0.337687017433662,5.8416611002628e-24,8.02673352490004e-23,"CELF3"
"ENSG00000136122.18",205.390367658248,1.08269189259673,0.109524479040791,5.90385000057729e-24,8.10965780054383e-23,"BORA"
"ENSG00000011465.18",21613.6076263078,-1.44897257165825,0.146443797197903,6.04748814718205e-24,8.30437608056534e-23,"DCN"
"ENSG00000151131.11",727.599389724787,0.951730785405407,0.096034272792687,6.0872092308023e-24,8.35631925126041e-23,"C12orf45"
"ENSG00000243701.7",231.072433810003,-1.20825231386783,0.122378734362422,6.11507167787955e-24,8.39195602041796e-23,"DUBR"
"ENSG00000277840.1",27.9824703508673,2.55188164763832,0.25911031367902,6.12195417566914e-24,8.39878795727026e-23,"AC026368.1"
"ENSG00000150275.19",50.13081026577,-2.89052402207921,0.296106349170296,6.14186174674918e-24,8.42347935521972e-23,"PCDH15"
"ENSG00000260167.1",7.84945568609939,2.12487200095763,0.214316560803201,6.25178761378201e-24,8.57157588688477e-23,"AC093249.2"
"ENSG00000159713.11",2852.98317511246,-2.16068750840984,0.218009168557777,6.2551406210158e-24,8.57350799786029e-23,"TPPP3"
"ENSG00000252690.3",11.7669087468623,1.97751284701523,0.199257279156381,6.2664924249951e-24,8.58639892479834e-23,"AC105339.2"
"ENSG00000077232.18",7293.62173556168,0.872610297929226,0.0878745734893977,6.34916397710637e-24,8.69697439559723e-23,"DNAJC10"
"ENSG00000113643.9",2898.33521026,0.620498733979007,0.0619828242922231,6.39609638037959e-24,8.7585415414282e-23,"RARS1"
"ENSG00000157999.6",44.4074080387525,1.70615635619404,0.172052972149084,6.49095987397344e-24,8.88568489017215e-23,"ANKRD61"
"ENSG00000153363.13",667.827972394044,1.02638044533757,0.103844569451731,6.61670044176086e-24,9.05500485214851e-23,"LINC00467"
"ENSG00000275576.1",7.20194954816015,3.59833590518833,0.376627270589363,6.67352432640385e-24,9.12993602557985e-23,"AL049539.1"
"ENSG00000109654.16",4362.32680598554,1.4068378220955,0.142415800213015,6.72091119786805e-24,9.19191411486407e-23,"TRIM2"
"ENSG00000179855.9",250.103184189363,-1.20972272858061,0.122673217611261,6.87257953994858e-24,9.39643105296069e-23,"GIPC3"
"ENSG00000204382.11",15.4618649501562,4.11334688604367,0.433566525542414,6.8782001697688e-24,9.40120157694429e-23,"XAGE1B"
"ENSG00000251144.1",4.60825953498557,3.82709908869183,0.402450953917607,6.90798080130807e-24,9.43898107816899e-23,"AC113346.1"
"ENSG00000198088.10",153.215975739646,1.43166854540311,0.144927592762958,6.92723640599733e-24,9.46236036417851e-23,"NUP62CL"
"ENSG00000198788.9",69.9678897890781,4.2766815558755,0.450860951704107,7.05412886136344e-24,9.632707792203e-23,"MUC2"
"ENSG00000181218.5",389.770168763697,2.31689855019542,0.234570959694657,7.14415479143883e-24,9.75262257462063e-23,"H2AW"
"ENSG00000114113.6",35.4162616837141,-2.76686215881825,0.2828969911043,7.15974566170882e-24,9.77088186574848e-23,"RBP2"
"ENSG00000258116.1",7.94928862885064,3.26943670093928,0.339402615661696,7.18356620785125e-24,9.8003573996194e-23,"PPIAP45"
"ENSG00000145604.17",1097.97055997845,1.26579624305022,0.128420960017062,7.3102126520166e-24,9.97005409531528e-23,"SKP2"
"ENSG00000131778.19",30.8189051931637,1.70218126928431,0.171908724830532,7.50151639733045e-24,1.02278016611145e-22,"CHD1L"
"ENSG00000183154.1",8.19971118700371,-1.20730830676426,0.12255365736713,7.5986232420134e-24,1.03569986197616e-22,"AC138356.1"
"ENSG00000248846.3",7.25654922478974,3.49357077417209,0.365260730598729,7.66016915206815e-24,1.04376608214479e-22,"LINC02065"
"ENSG00000243063.1",164.389196455547,2.35100413869508,0.238343846356496,7.72048348018422e-24,1.0516595579385e-22,"IGKV3-7"
"ENSG00000120837.8",1440.69290310651,-0.579654625880252,0.0579489070417232,7.73927469370438e-24,1.0535904100626e-22,"NFYB"
"ENSG00000155438.12",1123.54799843341,0.75139540575861,0.0755076366698633,7.73943575532867e-24,1.0535904100626e-22,"NIFK"
"ENSG00000161921.17",6963.36982943549,-1.07404660280705,0.108941061839772,7.7833056727307e-24,1.0592356164984e-22,"CXCL16"
"ENSG00000025423.11",1508.32038792856,-2.22268752767711,0.224947906604718,7.8569994786209e-24,1.06893484270059e-22,"HSD17B6"
"ENSG00000261804.2",66.5422810936488,1.7287203938311,0.174644137834422,7.88437362651449e-24,1.07232829955188e-22,"AC007342.4"
"ENSG00000272777.1",37.4147221987419,-1.05433000706189,0.10693490046365,7.99218014879547e-24,1.08665564063786e-22,"AC019131.2"
"ENSG00000133962.8",215.677364504773,2.19561041472061,0.222207219326109,8.11904403703723e-24,1.10356448487396e-22,"CATSPERB"
"ENSG00000213160.10",1173.03570685417,1.13174811803697,0.114926432893265,8.14091837879574e-24,1.10619681741696e-22,"KLHL23"
"ENSG00000137491.15",4750.97858109682,-1.42732900335171,0.144753280578306,8.24707856480391e-24,1.12027685327319e-22,"SLCO2B1"
"ENSG00000207547.1",16.3714288352264,1.85698767503847,0.187604068245577,8.2767009990091e-24,1.12395459040423e-22,"MIR25"
"ENSG00000122218.16",15952.9515449508,0.66553446095115,0.0667573401936894,8.50434876152674e-24,1.15451311426488e-22,"COPA"
"ENSG00000153406.14",2062.87688889126,0.76978311095389,0.077484457101046,8.58945273255846e-24,1.16570766669217e-22,"NMRAL1"
"ENSG00000097046.13",471.445393465146,1.23505721083435,0.125528401776311,8.62194005291425e-24,1.16975672074405e-22,"CDC7"
"ENSG00000187951.11",144.033067719185,1.35019223118017,0.137120951348665,8.62765045718061e-24,1.17017152126342e-22,"AC091057.1"
"ENSG00000245750.10",541.678291368721,2.74532389192121,0.2811144140356,8.74550775046913e-24,1.18579191623099e-22,"DRAIC"
"ENSG00000109205.16",30.3655271316046,-3.03588460301246,0.313538049352716,8.76944696634096e-24,1.18867239503504e-22,"ODAM"
"ENSG00000205937.12",6126.97250440257,0.568530158513407,0.0569004038339484,8.91302646992668e-24,1.20776300617222e-22,"RNPS1"
"ENSG00000179546.4",141.451494755197,2.60140697860023,0.265475161745812,8.95741560908457e-24,1.2134051912466e-22,"HTR1D"
"ENSG00000285077.2",23.0436631084809,1.90362630310633,0.192475728845604,8.98163732281708e-24,1.21631279520262e-22,"ARHGAP11B"
"ENSG00000235023.1",13.4397704456208,2.75964264981713,0.282777639422673,9.00952857395734e-24,1.21971539843934e-22,"AP001626.1"
"ENSG00000260386.6",8.20882721328968,4.38080699574359,0.462957747545255,9.23575513638897e-24,1.24995842835443e-22,"LDC1P"
"ENSG00000122691.13",124.505297474579,2.39073075613667,0.24303826353022,9.44252278040095e-24,1.2775501603532e-22,"TWIST1"
"ENSG00000132874.15",293.411174293148,3.97376814488742,0.420022927687016,9.48468278386279e-24,1.28286078978177e-22,"SLC14A2"
"ENSG00000288536.1",5.35194447428006,4.17392307683628,0.441601575028094,9.59929595112307e-24,1.29796488815507e-22,"AF222684.1"
"ENSG00000225206.10",16.8274862619691,4.96582585863695,0.521281126347186,9.6551246390142e-24,1.30511364527428e-22,"MIR137HG"
"ENSG00000234405.2",26.0014795539501,-1.44822846248311,0.147073301731981,9.68427999906448e-24,1.30865360881966e-22,"Z69733.1"
"ENSG00000263786.1",20.4500102605114,1.94156422156319,0.196482475611295,9.71741837847357e-24,1.31272947142216e-22,"AC022211.1"
"ENSG00000274925.1",107.886132943499,1.51287617297153,0.153518370521207,9.76610607107513e-24,1.31890275712465e-22,"ZKSCAN2-DT"
"ENSG00000171224.9",544.349169643871,1.05000494504583,0.106707615850491,9.7827814767072e-24,1.32075035994222e-22,"FAM241B"
"ENSG00000273203.1",29.6265143337704,2.61865975090097,0.267608580029446,9.8499682717125e-24,1.32941416940154e-22,"AC006946.2"
"ENSG00000167800.9",9.30674243747264,4.20323474675469,0.444844258827348,9.8904447242863e-24,1.33446878389139e-22,"TBX10"
"ENSG00000260924.2",26.8793994105283,1.48789413726899,0.151063668515258,9.95654922690694e-24,1.34297711544705e-22,"LINC01311"
"ENSG00000276180.1",530.978673176643,1.30979632453166,0.133283915516222,1.00937163728693e-23,1.36106251317073e-22,"H4C9"
"ENSG00000249592.6",204.461382442865,1.18585016868014,0.120739101987826,1.02352212738574e-23,1.37972159146097e-22,"AC139887.2"
"ENSG00000228065.11",179.357226820328,1.66511554397957,0.168750885068888,1.02400058913333e-23,1.37994482080366e-22,"LINC01515"
"ENSG00000154479.13",85.2667280273728,-2.03228271148179,0.205879946185182,1.03585496388185e-23,1.3954934298087e-22,"CCDC173"
"ENSG00000186665.10",587.558123957435,0.954493738945399,0.096840907557141,1.03618198827936e-23,1.39550775441336e-22,"C17orf58"
"ENSG00000164815.11",854.357661085283,0.802841996483416,0.0810899608771511,1.07922016067052e-23,1.45302697273182e-22,"ORC5"
"ENSG00000163563.8",1023.06634566629,-1.44209614207548,0.14666920047398,1.11135526191786e-23,1.49583602494388e-22,"MNDA"
"ENSG00000181418.8",25.4084391214566,2.35300007279162,0.239455525502835,1.11588546565332e-23,1.50147529693627e-22,"DDN"
"ENSG00000134243.12",6975.99457264519,-0.882131899742896,0.0893694383622001,1.11698679064727e-23,1.50249882205182e-22,"SORT1"
"ENSG00000214491.8",401.744265085047,-2.05927627499024,0.208844872842051,1.13379017168335e-23,1.52463667995236e-22,"SEC14L6"
"ENSG00000119283.15",15.9087468246634,2.29732338130532,0.233639824634143,1.14390218021907e-23,1.53776572578246e-22,"TRIM67"
"ENSG00000164924.18",43989.9399297102,0.808135673113888,0.0816971044394231,1.15714929488571e-23,1.55510005940049e-22,"YWHAZ"
"ENSG00000101213.7",1327.26399960757,1.69019734150028,0.171481932411487,1.16549817946348e-23,1.56584307650307e-22,"PTK6"
"ENSG00000260430.2",26.2118676306181,2.15552473173894,0.218862576840621,1.1684072872484e-23,1.56927345367433e-22,"AC099518.1"
"ENSG00000198952.8",6481.68448280565,0.738963061171349,0.0745413166161256,1.17870703616062e-23,1.58262499981542e-22,"SMG5"
"ENSG00000124641.16",1115.39263719933,0.787669775420394,0.0795910247081534,1.18498747389558e-23,1.59057341786708e-22,"MED20"
"ENSG00000286289.1",90.455277065425,-1.62563997004121,0.165068037075436,1.19000525875772e-23,1.59682269388581e-22,"AL133482.1"
"ENSG00000279286.2",22.6495681577913,2.83723398426763,0.292218197129892,1.19271072998999e-23,1.59996630680257e-22,"AL133373.3"
"ENSG00000239382.10",73.4897045609333,1.3396581705147,0.136532577674702,1.20463377380615e-23,1.61546919614679e-22,"ALKBH6"
"ENSG00000242575.1",10.963871016951,4.86404466277493,0.512684278777733,1.219447572791e-23,1.63483811833109e-22,"TUBAP13"
"ENSG00000137124.8",1831.53108981428,1.05436185473063,0.107411505865211,1.23120745781689e-23,1.6501023197183e-22,"ALDH1B1"
"ENSG00000270195.2",17.3920652548902,1.73436220174292,0.176061297013671,1.27046800657668e-23,1.70220329180066e-22,"AC016773.1"
"ENSG00000271936.1",42.9120645030062,1.29624028796739,0.132263938014466,1.30150426602508e-23,1.74325686794923e-22,"AC012073.1"
"ENSG00000102100.16",2777.44654690033,0.969739117895041,0.0987174842219321,1.38001727344824e-23,1.84785737340563e-22,"SLC35A2"
"ENSG00000272143.1",60.8702547379794,-1.54825553078427,0.157598268423581,1.38412864473505e-23,1.85280006474443e-22,"FGF14-AS2"
"ENSG00000224968.2",7.66294420131861,-2.41301309971282,0.246406644181457,1.40298267986884e-23,1.8774683574325e-22,"LINC01645"
"ENSG00000164305.19",1796.48323435168,0.700401085996982,0.070691323128206,1.41446133055308e-23,1.89225495622398e-22,"CASP3"
"ENSG00000285719.2",2.25051459949494,-2.26660195195783,0.230938014965836,1.42869614394146e-23,1.91071864223244e-22,"AL356275.1"
"ENSG00000124635.9",139.549543528079,2.39803271509449,0.244879867402111,1.44280167775778e-23,1.92899829041717e-22,"H2BC11"
"ENSG00000237111.1",37.2921717591224,2.57040346930094,0.263439510517431,1.45255681194602e-23,1.94145222134857e-22,"IGHJ3P"
"ENSG00000120509.11",1801.32988234357,0.873297497936859,0.0886869087164578,1.45480413360905e-23,1.94335406351705e-22,"PDZD11"
"ENSG00000127922.9",4023.89863054759,0.934631521801826,0.0951003416816341,1.45486093312474e-23,1.94335406351705e-22,"SEM1"
"ENSG00000253234.1",75.6314823139294,2.35932140345882,0.240905638746749,1.52889939546491e-23,2.04163383698973e-22,"IGLV2-5"
"ENSG00000278053.5",1650.16892975122,0.664187225519387,0.0670223973963248,1.55211912094772e-23,2.07201325870585e-22,"DDX52"
"ENSG00000151498.12",2557.40103336111,1.26899150264036,0.129773970264333,1.58922788425652e-23,2.1209099634161e-22,"ACAD8"
